34158417,21.17,992.22,0.012,-1.1,-0.078,0.048,-1.006,-0.041,0.018,-0.228,-0.123,4.326,-4.944,-5.391,
34198018,21.17,992.02,0.02,-1.086,-0.096,0.048,-1.005,-0.041,0.105,-0.28,-0.087,4.319,-4.955,-5.391,
34237625,21.19,992.25,0.021,-1.1,-0.104,0.047,-1.005,-0.039,0.105,-0.298,-0.14,4.329,-4.944,-5.398,
34277226,21.17,992.02,0.021,-1.094,-0.092,0.047,-1.005,-0.043,0.105,-0.245,-0.175,4.31,-4.941,-5.406,
34316830,21.17,992.22,0.02,-1.098,-0.088,0.048,-1.004,-0.041,0.0,-0.262,-0.192,4.333,-4.959,-5.394,
34356434,21.19,992.25,0.023,-1.086,-0.078,0.049,-1.003,-0.042,0.087,-0.21,-0.105,4.32,-4.947,-5.402,
34396038,21.17,992.22,0.016,-1.1,-0.08,0.048,-1.003,-0.043,0.018,-0.298,-0.123,4.317,-4.956,-5.411,
34435645,21.19,992.25,0.018,-1.088,-0.09,0.047,-1.003,-0.041,0.14,-0.192,-0.087,4.327,-4.95,-5.406,
34475245,21.2,992.29,0.016,-1.1,-0.102,0.047,-1.005,-0.041,0.052,-0.262,-0.123,4.315,-4.951,-5.402,
34514853,21.19,992.45,0.01,-1.098,-0.088,0.049,-1.004,-0.039,0.21,-0.192,-0.123,4.321,-4.956,-5.391,
34554456,21.17,992.22,0.023,-1.1,-0.07,0.048,-1.003,-0.042,0.105,-0.245,-0.192,4.32,-4.955,-5.398,
34594058,21.16,992.18,0.02,-1.094,-0.086,0.05,-1.004,-0.041,0.052,-0.262,-0.14,4.315,-4.947,-5.403,
34633664,21.2,992.49,0.021,-1.082,-0.072,0.047,-1.005,-0.044,0.123,-0.35,-0.087,4.317,-4.944,-5.394,
34673266,21.19,992.45,0.012,-1.1,-0.086,0.046,-1.002,-0.041,0.07,-0.228,-0.123,4.321,-4.949,-5.396,
34712873,21.19,992.25,0.018,-1.07,-0.104,0.048,-1.005,-0.042,0.035,-0.192,-0.087,4.329,-4.951,-5.391,
34752474,21.17,992.42,0.018,-1.094,-0.104,0.047,-1.004,-0.041,0.035,-0.262,-0.052,4.326,-4.959,-5.407,
34792078,21.17,992.22,0.018,-1.086,-0.08,0.048,-1.003,-0.041,-0.157,-0.333,-0.175,4.315,-4.951,-5.397,
34831684,21.19,992.25,0.014,-1.104,-0.078,0.049,-1.004,-0.042,0.0,-0.228,-0.14,4.333,-4.951,-5.4,
34871286,21.17,992.42,0.014,-1.096,-0.076,0.05,-1.006,-0.043,-0.123,-0.298,-0.175,4.323,-4.955,-5.402,
